title,release_year,budget,runtime,mpaa_rating_numeric,metascore,director_score,cast_score,genre_war,genre_western,genre_sci-fi,genre_biography,genre_musical,genre_thriller,genre_mystery,genre_news,genre_sport,genre_animation,genre_adventure,genre_family,genre_crime,genre_music,genre_romance,genre_history,genre_fantasy,genre_drama,genre_horror,genre_action,genre_comedy,genre_documentary
Clear and Present Danger,1994,62000000,141,3,72,6.6,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Four Weddings and a Funeral,1994,4400000,117,4,81,7.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Flintstones,1994,46000000,91,2,38,4.8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
The Legend of Drunken Master,1994,10000000,102,4,74,7.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Color of Night,1994,40000000,121,4,36,5.2,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Natural Born Killers,1994,34000000,118,4,74,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Timecop,1994,28000000,98,4,48,6.3,3.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Maverick,1994,75000000,127,2,62,7.1,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Ed Wood,1994,18000000,127,4,71,6.9,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Little Women,1994,18000000,119,2,87,6.5,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Clerks,1994,27575,92,4,70,6.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fresh,1994,3500000,114,4,81,7.6,6.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Hudsucker Proxy,1994,25000000,111,2,53,7.7,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
The Swan Princess,1994,20000000,89,1,70,6.4,3.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
The Santa Clause,1994,22000000,97,2,57,6.6,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
New Nightmare,1994,8000000,112,4,64,6.5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Muriel's Wedding,1994,3000000,106,4,63,6.6,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Once Were Warriors,1994,950000,99,4,77,6.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Angels in the Outfield,1994,31000000,102,2,44,6.2,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"The Adventures of Priscilla, Queen of the Desert",1994,2000000,103,4,70,7.5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Disclosure,1994,55000000,128,4,58,6.9,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Juan DeMarco,1994,25000000,97,3,63,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Reality Bites,1994,11500000,98,3,67,6.4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Heavenly Creatures,1994,5000000,109,4,86,7.8,6.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Nell,1994,31000000,112,3,60,6.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
On Deadly Ground,1994,50000000,101,4,33,4.6,4.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Quiz Show,1994,31000000,133,3,92,7,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Postman,1994,3000000,109,2,81,7.1,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Exotica,1994,2000000,104,4,72,6.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Star Trek: Generations,1994,38000000,117,2,55,6.6,4.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Last Seduction,1994,2500000,110,4,85,6.9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Shallow Grave,1994,2500000,93,4,69,7.2,6.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Nobody's Fool,1994,20000000,110,4,86,7.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Secret of Roan Inish,1994,5700000,103,2,80,7.4,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Prêt-à-Porter,1994,15000000,133,4,48,6.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Ref,1994,11000000,97,4,59,7.1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Swimming with Sharks,1994,700000,93,4,66,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Barcelona,1994,3200000,100,3,74,6.8,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Hoop Dreams,1994,700000,174,3,98,8.3,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Before Sunrise,1995,2500000,101,4,78,7.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Se7en,1995,33000000,127,4,65,7.6,12.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bad Boys,1995,19000000,119,4,41,6.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
The Usual Suspects,1995,6000000,106,4,76,7.2,7.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Clueless,1995,12000000,97,3,71,6.5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Braveheart,1995,72000000,177,4,68,7.8,5.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Toy Story,1995,30000000,81,1,96,7.4,9.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Twelve Monkeys,1995,29000000,129,4,75,7.1,9.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Species,1995,35000000,108,4,49,6.6,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Friday,1995,3500000,91,4,54,6.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Die Hard: With a Vengeance,1995,90000000,128,4,58,6.8,7.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Babe,1995,30000000,92,1,83,7,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Pocahontas,1995,55000000,81,1,59,6.7,8.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Casino,1995,50000000,179,4,73,7.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Apollo 13,1995,52000000,140,2,78,7,9.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Casper,1995,50000000,100,2,49,6.3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Waterworld,1995,175000000,135,3,56,6.6,5.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Batman Forever,1995,100000000,121,3,54,6.6,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
GoldenEye,1995,60000000,130,3,65,6.6,4.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Mortal Kombat,1995,18000000,101,3,60,5.8,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Crimson Tide,1995,53000000,116,4,66,6.9,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Basketball Diaries,1995,2000000,102,4,46,6.4,10.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Desperado,1995,7000000,104,4,55,5.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Sense and Sensibility,1995,16000000,136,2,84,7,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
While You Were Sleeping,1995,17000000,103,2,67,6.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Dangerous Minds,1995,23000000,99,4,46,6.5,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ace Ventura: When Nature Calls,1995,30000000,90,3,43,6.3,5.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
A Walk in the Clouds,1995,20000000,103,3,54,6.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Outbreak,1995,50000000,127,4,64,7.1,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
It Takes Two,1995,19474589,101,2,45,6.3,3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
The Bridges of Madison County,1995,24000000,135,3,69,7.2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Leaving Las Vegas,1995,3600000,111,4,82,7.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Congo,1995,50000000,109,3,22,6.6,4.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Jumanji,1995,65000000,104,2,39,6.6,5.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Copycat,1995,20000000,124,4,54,6.4,7.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A Little Princess,1995,17000000,97,1,83,7.6,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
The American President,1995,62000000,114,3,68,7.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Sabrina,1995,58000000,127,2,56,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Tommy Boy,1995,20000000,98,3,46,6.2,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Get Shorty,1995,30250000,105,4,81,6.4,5.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Dead Man Walking,1995,11000000,122,4,80,7.1,7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Rumble in the Bronx,1995,7500000,106,4,61,6.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Halloween: The Curse of Michael Myers,1995,5000000,88,4,10,4.7,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Johnny Mnemonic,1995,25000000,97,4,36,5.6,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
In the Mouth of Madness,1995,8000000,95,4,53,6.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Strange Days,1995,42000000,145,4,66,7,7.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Dead Man,1995,9000000,121,4,62,7.2,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Mr. Holland's Opus,1995,31000000,143,2,59,6.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tales from the Crypt: Demon Knight,1995,13000000,92,4,48,6.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
The Prophecy,1995,8000000,98,4,44,6.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Dolores Claiborne,1995,13000000,132,4,62,7.5,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Rob Roy,1995,28000000,139,4,55,6.2,5.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
To Die For,1995,20000000,106,4,86,6.7,9.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
The Indian in the Cupboard,1995,45000000,96,2,58,6.9,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Nixon,1995,44000000,192,4,66,7,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Smoke,1995,7000000,112,4,70,6.6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Nine Months,1995,35000000,103,3,47,6.7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Higher Learning,1995,20000000,128,4,54,6.4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Welcome to the Dollhouse,1995,800000,88,4,83,6.9,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Something to Talk About,1995,30000000,106,4,62,6.7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Mighty Aphrodite,1995,15000000,95,4,59,7.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Devil in a Blue Dress,1995,27000000,102,4,78,6.8,6.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Boys on the Side,1995,21000000,115,4,61,6.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Grumpier Old Men,1995,25000000,101,3,46,6.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Restoration,1995,19000000,117,4,66,6.5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Living in Oblivion,1995,500000,90,4,81,6.6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Shanghai Triad,1995,2300000,108,4,77,7.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
The Flower of My Secret,1995,4500000,103,4,75,7.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Hunchback of Notre Dame,1996,100000000,91,1,74,7.3,5.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Independence Day,1996,75000000,145,3,59,6.4,6.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
101 Dalmatians,1996,54000000,103,1,49,6.5,4.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Matilda,1996,36000000,98,2,72,6.7,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Fargo,1996,7000000,98,4,88,7.7,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Rock,1996,75000000,137,4,58,6.4,8.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
From Dusk Till Dawn,1996,19000000,108,4,48,5.8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Mission: Impossible,1996,80000000,110,3,59,6.7,6.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Scream,1996,14000000,112,4,66,6.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Space Jam,1996,80000000,87,2,57,6.5,3.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Happy Gilmore,1996,12000000,92,3,31,5.7,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Primal Fear,1996,30000000,129,4,47,7.2,7.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Craft,1996,15000000,101,4,55,6.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Twister,1996,92000000,113,3,68,5.7,5.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Trainspotting,1996,4000000,94,4,83,7.2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Romeo + Juliet,1996,14500000,120,3,60,7.1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Ghost and the Darkness,1996,50000000,109,4,46,6.1,6.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
The English Patient,1996,27000000,162,4,86,7.3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Striptease,1996,50000000,115,4,37,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Mars Attacks!,1996,70000000,106,3,52,6.9,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A Time to Kill,1996,40000000,149,4,54,6.6,9.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Jerry Maguire,1996,50000000,139,4,77,6.9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Star Trek: First Contact,1996,46000000,111,3,70,6.1,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Phenomenon,1996,32000000,123,2,42,6.5,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Sleepers,1996,44000000,147,4,49,6.9,12.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Jingle All the Way,1996,60000000,89,2,34,4.8,4.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Stealing Beauty,1996,10000000,116,4,60,7.1,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Executive Decision,1996,55000000,132,4,62,6.4,4.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Daylight,1996,80000000,115,3,47,6,7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Eraser,1996,100000000,115,4,56,6.1,4.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Birdcage,1996,31000000,119,4,71,6.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
James and the Giant Peach,1996,38000000,79,2,78,7.5,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Broken Arrow,1996,50000000,108,4,61,6.5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Cable Guy,1996,47000000,96,3,56,6.4,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
DragonHeart,1996,57000000,103,3,49,6,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
The Frighteners,1996,30000000,110,4,52,7.8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
The Crucible,1996,25000000,124,3,75,6.6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Nutty Professor,1996,54000000,95,3,64,6.5,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Ransom,1996,80000000,121,4,61,7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Swingers,1996,200000,96,4,71,7.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Bound,1996,4500000,105,4,64,6.7,4.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The First Wives Club,1996,26000000,102,2,59,6.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Set It Off,1996,9000000,123,4,62,6.8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Evita,1996,55000000,135,2,45,7.3,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Arrival,1996,25000000,115,3,56,6.6,4.1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sling Blade,1996,1200000,135,4,85,6.9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fly Away Home,1996,22000000,107,2,77,7.2,4.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Emma,1996,6000000,121,2,66,6.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Freeway,1996,3000000,105,4,61,6.8,5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Shine,1996,5500000,105,3,87,6.9,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Courage Under Fire,1996,46000000,116,4,77,7.2,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
That Thing You Do!,1996,26000000,108,2,71,7,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
The Fan,1996,55000000,116,4,32,6.9,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Breaking the Waves,1996,7500000,158,4,82,7.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mulholland Falls,1996,29000000,107,4,51,6.6,5.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Island of Dr. Moreau,1996,40000000,96,3,37,5.9,4.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Secrets & Lies,1996,4500000,142,4,92,7.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The People vs. Larry Flynt,1996,36000000,130,4,79,7.6,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Marvin's Room,1996,23000000,98,3,67,6.7,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bottle Rocket,1996,7000000,91,4,67,7.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Barb Wire,1996,9000000,98,4,40,3.5,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hellraiser: Bloodline,1996,4000000,86,4,21,5.1,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Beavis and Butt-Head Do America,1996,12000000,81,3,64,6.8,6.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Hard Eight,1996,3000000,102,4,78,7.4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Big Night,1996,4100000,109,4,80,7.3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Michael Collins,1996,25000000,132,4,60,6.9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Jude,1996,7000000,123,4,68,6.4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Bio-Dome,1996,8500000,95,3,1,4.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lone Star,1996,5000000,135,4,79,7.4,5.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Beautiful Girls,1996,16000000,112,4,65,7.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Waiting for Guffman,1996,4000000,84,4,71,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Basquiat,1996,3300000,107,4,65,7.4,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Get on the Bus,1996,2400000,120,4,84,7,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Citizen Ruth,1996,3000000,104,4,64,7.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Flirting with Disaster,1996,7000000,93,4,81,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Love and Other Catastrophes,1996,250000,78,4,58,6.4,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Titanic,1997,200000000,194,3,75,7.9,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Devil's Advocate,1997,57000000,144,4,60,7.5,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Fifth Element,1997,90000000,126,3,52,7,6.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Lolita,1997,62000000,137,4,46,6.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Gattaca,1997,36000000,106,3,64,7,7.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hercules,1997,85000000,93,1,74,7.4,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Contact,1997,90000000,150,2,62,7.2,6.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
